season,reception,passing_yards,pass_touchdown,rush_touchdown,interception,fumble_lost,rushing_yards,two_pt,receiving_yards,receive_touchdown,id,fantasy_pts
2002,35,0.0,0.0,2.0,0.0,2.0,139.0,0.0,263.0,0.0,00-0014450,83.2
2003,34,0.0,0.0,0.0,0.0,0.0,16.0,0.0,247.0,2.0,00-0014450,72.30000000000001
2004,10,0.0,0.0,0.0,0.0,0.0,7.0,0.0,91.0,3.0,00-0014450,37.8
2005,8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,1.0,00-0014450,17.2
2006,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,00-0014450,11.6
1999,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,00-0013958,-4.0
2000,0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,00-0013958,-8.0
2001,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,00-0013958,-2.3
2002,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00-0013958,-2.0
2003,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0013958,0.0
1999,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00-0005113,-2.0
2000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0005113,0.0
2001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0005113,0.0
2002,0,0.0,0.0,0.0,0.0,1.0,-23.0,0.0,0.0,0.0,00-0005113,-4.300000000000001
2004,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0005113,0.0
2006,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0005113,0.0
2009,0,0.0,0.0,0.0,0.0,1.0,-8.0,0.0,0.0,0.0,00-0005113,-2.8
1999,2,0.0,0.0,0.0,0.0,0.0,181.0,0.0,14.0,0.0,00-0000279,21.5
2000,15,0.0,0.0,2.0,0.0,1.0,331.0,0.0,76.0,0.0,00-0000279,65.7
1999,0,3389.0,22.0,0.0,15.0,3.0,10.0,0.0,0.0,0.0,00-0006300,188.56
2000,0,3934.0,23.0,1.0,13.0,3.0,112.0,0.0,0.0,0.0,00-0006300,234.56
2001,0,3033.0,15.0,1.0,18.0,5.0,18.0,0.0,0.0,0.0,00-0006300,143.12
1999,18,0.0,0.0,1.0,0.0,1.0,238.0,0.0,136.0,0.0,00-0014759,59.4
1999,0,1645.0,10.0,0.0,6.0,3.0,31.0,0.0,0.0,0.0,00-0010560,90.89999999999999
2000,0,964.0,3.0,0.0,6.0,1.0,35.0,0.0,0.0,0.0,00-0010560,40.06
2001,0,694.0,5.0,0.0,6.0,1.0,5.0,0.0,0.0,0.0,00-0010560,34.260000000000005
2002,1,1251.0,11.0,0.0,6.0,0.0,31.0,0.0,-13.0,0.0,00-0010560,84.83999999999999
2004,0,44.0,1.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,00-0010560,5.46
1999,45,0.0,0.0,3.0,0.0,4.0,916.0,0.0,340.0,2.0,00-0004916,192.60000000000002
2000,8,0.0,0.0,1.0,0.0,0.0,84.0,0.0,68.0,0.0,00-0004916,29.2
1999,20,0.0,0.0,1.0,0.0,1.0,102.0,0.0,151.0,0.0,00-0011213,49.300000000000004
2000,1,0.0,0.0,0.0,0.0,1.0,6.0,0.0,8.0,0.0,00-0011213,0.40000000000000013
2001,3,0.0,0.0,0.0,0.0,1.0,3.0,0.0,9.0,0.0,00-0011213,2.2
1999,24,0.0,0.0,1.0,0.0,1.0,387.0,0.0,141.0,0.0,00-0013694,80.80000000000001
2000,54,0.0,0.0,3.0,0.0,2.0,657.0,0.0,440.0,2.0,00-0013694,189.7
2001,30,0.0,0.0,7.0,0.0,0.0,191.0,0.0,265.0,0.0,00-0013694,117.6
2002,18,0.0,0.0,2.0,0.0,0.0,81.0,0.0,125.0,1.0,00-0013694,56.6
2003,12,0.0,0.0,0.0,0.0,0.0,59.0,0.0,76.0,0.0,00-0013694,25.5
2004,19,0.0,0.0,0.0,0.0,0.0,56.0,0.0,118.0,0.0,00-0013694,36.400000000000006
2005,9,0.0,0.0,0.0,0.0,0.0,20.0,0.0,68.0,1.0,00-0013694,23.8
2006,13,0.0,0.0,0.0,0.0,0.0,12.0,0.0,111.0,0.0,00-0013694,25.3
2007,11,0.0,0.0,0.0,0.0,0.0,13.0,0.0,89.0,0.0,00-0013694,21.200000000000003
2008,1,0.0,0.0,0.0,0.0,0.0,65.0,0.0,4.0,0.0,00-0013694,7.9
2009,3,0.0,0.0,0.0,0.0,0.0,48.0,0.0,10.0,0.0,00-0013694,8.8
2010,5,0.0,0.0,0.0,0.0,0.0,13.0,0.0,31.0,0.0,00-0013694,9.4
1999,0,1465.0,8.0,0.0,10.0,3.0,160.0,1.0,0.0,0.0,00-0011044,82.6
2000,0,1646.0,8.0,3.0,9.0,3.0,326.0,0.0,0.0,0.0,00-0011044,124.44
1999,88,0.0,0.0,0.0,0.0,0.0,11.0,0.0,947.0,4.0,00-0004915,207.8
2000,16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,109.0,0.0,00-0004915,27.0
2001,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,00-0004915,69.0
2002,50,0.0,0.0,0.0,0.0,1.0,0.0,0.0,619.0,0.0,00-0004915,109.9
2003,52,0.0,0.0,0.0,0.0,1.0,0.0,0.0,631.0,6.0,00-0004915,149.1
2004,36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,499.0,2.0,00-0004915,95.9
2005,67,0.0,0.0,0.0,0.0,2.0,0.0,0.0,774.0,3.0,00-0004915,158.4
2006,24,0.0,0.0,0.0,0.0,0.0,4.0,0.0,290.0,1.0,00-0004915,59.4
2007,94,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1147.0,6.0,00-0004915,242.7
2008,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,0.0,00-0004915,95.9
2009,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,00-0004915,11.100000000000001
1999,0,3032.0,14.0,2.0,14.0,5.0,138.0,0.0,0.0,0.0,00-0006423,165.08
2000,0,2694.0,19.0,1.0,4.0,3.0,102.0,1.0,0.0,0.0,00-0006423,187.95999999999998
2001,1,2827.0,23.0,1.0,19.0,1.0,173.0,2.0,-6.0,0.0,00-0006423,192.78
2002,0,3214.0,15.0,1.0,15.0,0.0,107.0,0.0,0.0,0.0,00-0006423,175.26
2003,0,813.0,5.0,0.0,6.0,4.0,15.0,0.0,0.0,0.0,00-0006423,34.02
2004,1,2632.0,20.0,0.0,12.0,2.0,17.0,0.0,-4.0,0.0,00-0006423,159.57999999999998
2005,0,1136.0,7.0,0.0,7.0,1.0,12.0,0.0,0.0,0.0,00-0006423,58.64
2006,0,220.0,1.0,0.0,2.0,1.0,-5.0,0.0,0.0,0.0,00-0006423,6.300000000000001
2007,0,1803.0,10.0,0.0,12.0,1.0,28.0,0.0,0.0,0.0,00-0006423,88.92
2008,0,1073.0,5.0,0.0,7.0,1.0,-1.0,0.0,0.0,0.0,00-0006423,46.82
1999,3,0.0,0.0,2.0,0.0,1.0,211.0,0.0,26.0,0.0,00-0004054,36.7
2000,2,0.0,0.0,2.0,0.0,0.0,279.0,0.0,4.0,0.0,00-0004054,42.300000000000004
2001,12,0.0,0.0,0.0,0.0,0.0,701.0,0.0,69.0,0.0,00-0004054,89.00000000000001
1999,17,0.0,0.0,1.0,0.0,0.0,445.0,0.0,84.0,1.0,00-0000003,81.9
2000,0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,00-0000003,-0.2
1999,0,2448.0,12.0,0.0,17.0,3.0,-6.0,0.0,0.0,0.0,00-0010379,105.32000000000002
1999,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0002185,0.0
2001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0002185,0.0
2002,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00-0002185,-2.0
1999,15,0.0,0.0,4.0,0.0,1.0,558.0,0.0,100.0,0.0,00-0008529,102.80000000000001
2000,10,0.0,0.0,1.0,0.0,0.0,168.0,0.0,61.0,0.0,00-0008529,38.9
2001,4,0.0,0.0,0.0,0.0,0.0,22.0,0.0,21.0,0.0,00-0008529,8.3
1999,34,0.0,0.0,0.0,0.0,1.0,16.0,0.0,251.0,1.0,00-0009417,64.7
2000,14,0.0,0.0,0.0,0.0,0.0,39.0,0.0,83.0,0.0,00-0009417,26.2
2001,5,0.0,0.0,1.0,0.0,0.0,22.0,0.0,52.0,1.0,00-0009417,24.4
2002,34,0.0,0.0,0.0,0.0,1.0,2.0,0.0,233.0,3.0,00-0009417,73.5
2003,16,0.0,0.0,0.0,0.0,0.0,17.0,0.0,166.0,0.0,00-0009417,34.3
2004,8,0.0,0.0,0.0,0.0,0.0,18.0,0.0,69.0,1.0,00-0009417,22.700000000000003
1999,11,0.0,0.0,1.0,0.0,0.0,203.0,0.0,50.0,0.0,00-0010107,42.3
1999,2,0.0,0.0,0.0,0.0,0.0,59.0,0.0,34.0,0.0,00-0000316,11.3
2000,42,0.0,0.0,6.0,0.0,4.0,1024.0,1.0,382.0,0.0,00-0000316,212.60000000000002
2001,3,0.0,0.0,1.0,0.0,1.0,190.0,0.0,111.0,1.0,00-0000316,43.1
1999,0,2339.0,16.0,1.0,11.0,2.0,57.0,0.0,0.0,0.0,00-0002876,143.26
2000,1,2236.0,10.0,0.0,12.0,1.0,60.0,0.0,-4.0,0.0,00-0002876,110.03999999999999
2001,0,2847.0,16.0,0.0,14.0,1.0,84.0,1.0,0.0,0.0,00-0002876,158.28
2002,0,1023.0,4.0,0.0,4.0,3.0,32.0,0.0,0.0,0.0,00-0002876,46.120000000000005
2003,0,1050.0,3.0,0.0,7.0,0.0,35.0,1.0,0.0,0.0,00-0002876,45.5
2004,0,460.0,2.0,0.0,8.0,1.0,2.0,0.0,0.0,0.0,00-0002876,8.600000000000001
1999,0,1475.0,8.0,0.0,9.0,2.0,58.0,0.0,0.0,0.0,00-0003761,74.8
2000,0,849.0,6.0,1.0,4.0,1.0,89.0,1.0,0.0,0.0,00-0003761,64.86
2001,0,573.0,3.0,1.0,2.0,0.0,40.0,1.0,0.0,0.0,00-0003761,42.92
1999,24,0.0,0.0,2.0,0.0,1.0,1015.0,0.0,166.0,0.0,00-0015286,152.1
2000,36,0.0,0.0,7.0,0.0,1.0,1521.0,0.0,348.0,3.0,00-0015286,280.9
1999,17,0.0,0.0,10.0,0.0,3.0,555.0,0.0,166.0,0.0,00-0007520,143.1
1999,10,0.0,0.0,1.0,0.0,1.0,383.0,0.0,93.0,0.0,00-0006803,61.60000000000001
1999,32,0.0,0.0,1.0,0.0,2.0,28.0,0.0,669.0,7.0,00-0004673,145.7
2000,26,0.0,0.0,0.0,0.0,2.0,8.0,0.0,406.0,3.0,00-0004673,81.4
2001,25,0.0,0.0,1.0,0.0,0.0,24.0,0.0,406.0,0.0,00-0004673,74.0
2002,50,0.0,0.0,1.0,0.0,0.0,108.0,0.0,623.0,2.0,00-0004673,141.1
2003,14,0.0,0.0,0.0,0.0,1.0,88.0,0.0,193.0,0.0,00-0004673,40.1
2004,2,0.0,0.0,0.0,0.0,0.0,54.0,0.0,31.0,1.0,00-0004673,16.5
2005,19,0.0,0.0,0.0,0.0,0.0,11.0,0.0,332.0,3.0,00-0004673,71.30000000000001
2006,16,0.0,0.0,0.0,0.0,0.0,28.0,0.0,112.0,0.0,00-0004673,30.0
2007,6,0.0,0.0,0.0,0.0,1.0,12.0,0.0,98.0,2.0,00-0004673,27.0
1999,40,0.0,0.0,5.0,0.0,1.0,174.0,0.0,354.0,2.0,00-0002970,132.8
2000,44,0.0,0.0,0.0,0.0,0.0,19.0,0.0,315.0,0.0,00-0002970,77.4
2001,45,0.0,0.0,2.0,0.0,0.0,284.0,0.0,392.0,2.0,00-0002970,136.60000000000002
2002,13,0.0,0.0,3.0,0.0,1.0,119.0,0.0,174.0,0.0,00-0002970,58.3
1999,80,27.0,1.0,0.0,0.0,3.0,43.0,0.0,1413.0,11.0,00-0011754,290.68
2000,77,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1437.0,15.0,00-0011754,313.20000000000005
2001,82,29.0,0.0,0.0,0.0,0.0,38.0,0.0,1229.0,10.0,00-0011754,269.86
2002,106,13.0,1.0,0.0,0.0,1.0,51.0,0.0,1347.0,7.0,00-0011754,290.32000000000005
2003,111,0.0,0.0,0.0,0.0,1.0,18.0,0.0,1632.0,18.0,00-0011754,382.0
2004,49,37.0,0.0,0.0,1.0,1.0,0.0,0.0,767.0,13.0,00-0011754,201.18
2005,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.0,8.0,00-0011754,208.5
2006,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,3.0,00-0011754,115.30000000000001
2007,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1482.0,23.0,00-0011754,384.20000000000005
2008,69,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1008.0,11.0,00-0011754,231.8
2009,83,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1264.0,13.0,00-0011754,287.4
2010,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,5.0,00-0011754,97.30000000000001
2012,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,3.0,00-0011754,89.4
1999,0,759.0,2.0,0.0,4.0,3.0,11.0,0.0,0.0,0.0,00-0006299,25.46
1999,0,3985.0,19.0,0.0,21.0,2.0,101.0,0.0,0.0,0.0,00-0001361,199.5
2000,0,3291.0,17.0,2.0,13.0,4.0,158.0,0.0,0.0,0.0,00-0001361,193.44000000000003
2001,0,400.0,2.0,0.0,2.0,0.0,18.0,0.0,0.0,0.0,00-0001361,21.8
2002,0,4359.0,24.0,2.0,15.0,4.0,67.0,0.0,0.0,0.0,00-0001361,251.06
2003,0,2860.0,11.0,2.0,12.0,9.0,29.0,0.0,0.0,0.0,00-0001361,131.3
2004,0,2932.0,20.0,0.0,16.0,5.0,52.0,0.0,0.0,0.0,00-0001361,160.48
2005,0,3639.0,23.0,2.0,17.0,8.0,50.0,1.0,0.0,0.0,00-0001361,206.56
2006,0,1164.0,7.0,2.0,8.0,1.0,28.0,0.0,0.0,0.0,00-0001361,71.36
1999,12,0.0,0.0,1.0,0.0,2.0,227.0,0.0,98.0,1.0,00-0005091,52.5
2000,51,0.0,0.0,4.0,0.0,4.0,570.0,1.0,465.0,1.0,00-0005091,178.5
2001,30,23.0,0.0,1.0,0.0,1.0,169.0,0.0,189.0,2.0,00-0005091,82.72
2002,37,0.0,0.0,2.0,0.0,1.0,271.0,0.0,379.0,3.0,00-0005091,130.0
2003,48,0.0,0.0,0.0,0.0,4.0,638.0,0.0,434.0,0.0,00-0005091,147.20000000000002
2004,26,0.0,0.0,2.0,0.0,1.0,255.0,0.0,248.0,1.0,00-0005091,92.3
2005,29,0.0,0.0,0.0,0.0,2.0,144.0,0.0,260.0,0.0,00-0005091,65.4
2006,43,0.0,0.0,1.0,0.0,1.0,123.0,0.0,356.0,2.0,00-0005091,106.9
2007,47,0.0,0.0,0.0,0.0,0.0,268.0,0.0,383.0,1.0,00-0005091,118.1
2008,58,-2.0,0.0,3.0,0.0,0.0,507.0,0.0,486.0,3.0,00-0005091,193.22
2009,37,0.0,0.0,2.0,0.0,0.0,335.0,0.0,301.0,1.0,00-0005091,118.6
2010,6,0.0,0.0,0.0,0.0,0.0,45.0,0.0,62.0,0.0,00-0005091,16.7
2011,7,0.0,0.0,0.0,0.0,0.0,57.0,0.0,34.0,0.0,00-0005091,16.1
1999,45,0.0,0.0,5.0,0.0,0.0,1464.0,0.0,259.0,0.0,00-0010442,247.3
2000,70,18.0,1.0,9.0,0.0,2.0,1204.0,0.0,508.0,2.0,00-0010442,307.92
2001,53,18.0,1.0,10.0,0.0,2.0,1502.0,0.0,320.0,0.0,00-0010442,295.92
2002,49,0.0,0.0,7.0,0.0,0.0,1094.0,1.0,362.0,0.0,00-0010442,238.60000000000002
2003,42,0.0,0.0,2.0,0.0,2.0,1308.0,0.0,262.0,0.0,00-0010442,207.0
2004,41,0.0,0.0,12.0,0.0,0.0,1697.0,0.0,245.0,2.0,00-0010442,319.20000000000005
2005,24,0.0,0.0,5.0,0.0,1.0,735.0,0.0,118.0,0.0,00-0010442,137.3
1999,0,96.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0016193,5.84
2000,0,3732.0,21.0,0.0,25.0,4.0,32.0,2.0,0.0,0.0,00-0016193,182.48
2001,0,2752.0,15.0,0.0,14.0,2.0,25.0,0.0,0.0,0.0,00-0016193,140.57999999999998
2002,0,499.0,3.0,0.0,3.0,2.0,23.0,1.0,0.0,0.0,00-0016193,26.26
2003,0,1385.0,7.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,00-0016193,80.7
2004,0,3518.0,17.0,1.0,20.0,4.0,42.0,1.0,0.0,0.0,00-0016193,172.92
2005,0,777.0,1.0,2.0,6.0,6.0,4.0,0.0,0.0,0.0,00-0016193,23.479999999999997
2006,0,29.0,1.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,00-0016193,4.36
2007,0,936.0,5.0,0.0,6.0,1.0,22.0,0.0,0.0,0.0,00-0016193,45.64
1999,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,00-0008568,0.2
2001,1,18.0,0.0,4.0,0.0,0.0,99.0,0.0,0.0,0.0,00-0008568,35.620000000000005
2002,16,27.0,0.0,1.0,0.0,2.0,329.0,0.0,125.0,0.0,00-0008568,64.47999999999999
2003,0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,00-0008568,2.6
1999,14,0.0,0.0,8.0,0.0,4.0,896.0,0.0,125.0,1.0,00-0000232,162.10000000000002
2000,1,0.0,0.0,2.0,0.0,0.0,179.0,1.0,7.0,0.0,00-0000232,33.6
2001,17,0.0,0.0,3.0,0.0,1.0,658.0,0.0,68.0,0.0,00-0000232,105.6
1999,0,165.0,2.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,00-0016683,13.400000000000002
2001,0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0016683,0.36
2002,0,0.0,0.0,0.0,1.0,0.0,-9.0,0.0,0.0,0.0,00-0016683,-2.9
1999,89,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1170.0,8.0,00-0008561,254.6
2000,71,0.0,0.0,0.0,0.0,2.0,5.0,0.0,874.0,8.0,00-0008561,202.9
2001,106,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1266.0,1.0,00-0008561,236.60000000000002
2002,76,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1088.0,5.0,00-0008561,218.8
2003,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.0,3.0,00-0008561,123.1
2004,70,14.0,0.0,0.0,1.0,1.0,13.0,0.0,976.0,6.0,00-0008561,201.46
2005,71,0.0,0.0,0.0,0.0,3.0,3.0,1.0,839.0,6.0,00-0008561,187.2
2006,70,0.0,0.0,1.0,1.0,1.0,4.0,0.0,815.0,4.0,00-0008561,177.9
1999,0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,00-0008566,1.3
2000,0,18.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,00-0008566,0.62
2001,0,0.0,0.0,0.0,0.0,1.0,-19.0,0.0,0.0,0.0,00-0008566,-3.9000000000000004
1999,0,1062.0,5.0,1.0,9.0,1.0,89.0,0.0,0.0,0.0,00-0011378,57.38
2000,0,126.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00-0011378,11.04
2003,0,1267.0,3.0,1.0,5.0,2.0,83.0,0.0,0.0,0.0,00-0011378,62.980000000000004
1999,29,0.0,0.0,0.0,0.0,0.0,84.0,0.0,302.0,3.0,00-0000339,85.6
2000,88,0.0,0.0,0.0,0.0,2.0,63.0,0.0,853.0,2.0,00-0000339,187.60000000000002
2001,40,0.0,0.0,0.0,0.0,1.0,102.0,0.0,252.0,2.0,00-0000339,85.4
2002,45,0.0,0.0,0.0,0.0,0.0,27.0,0.0,257.0,1.0,00-0000339,79.4
2003,69,0.0,0.0,1.0,0.0,0.0,306.0,0.0,493.0,4.0,00-0000339,178.9
2004,26,26.0,1.0,1.0,0.0,1.0,246.0,0.0,207.0,0.0,00-0000339,80.34
1999,4,0.0,0.0,1.0,0.0,0.0,126.0,0.0,27.0,0.0,00-0001112,25.3
2002,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,00-0001112,8.7
1999,0,1619.0,11.0,0.0,11.0,5.0,144.0,0.0,0.0,0.0,00-0004293,91.16000000000001
2000,1,1502.0,12.0,0.0,11.0,2.0,75.0,0.0,-1.0,0.0,00-0004293,90.48
2001,1,1014.0,7.0,0.0,4.0,0.0,17.0,1.0,-5.0,0.0,00-0004293,64.76
2002,0,1182.0,4.0,0.0,6.0,1.0,27.0,0.0,0.0,0.0,00-0004293,51.980000000000004
2003,0,31.0,1.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,00-0004293,1.1400000000000001
2004,0,333.0,1.0,0.0,3.0,0.0,14.0,0.0,0.0,0.0,00-0004293,12.72
2005,0,2321.0,11.0,0.0,12.0,7.0,46.0,0.0,0.0,0.0,00-0004293,103.44
2007,0,1166.0,7.0,0.0,12.0,2.0,25.0,0.0,0.0,0.0,00-0004293,49.14
1999,27,0.0,0.0,7.0,0.0,6.0,949.0,0.0,239.0,2.0,00-0000251,187.8
2000,13,0.0,0.0,5.0,0.0,2.0,465.0,0.0,93.0,0.0,00-0000251,94.8
2001,35,0.0,0.0,10.0,0.0,2.0,680.0,2.0,231.0,1.0,00-0000251,192.1
2002,35,0.0,0.0,5.0,0.0,2.0,548.0,0.0,242.0,2.0,00-0000251,152.0
2003,10,0.0,0.0,2.0,0.0,0.0,77.0,0.0,83.0,0.0,00-0000251,38.0
2004,29,0.0,0.0,2.0,0.0,2.0,230.0,0.0,202.0,0.0,00-0000251,80.2
2005,25,0.0,0.0,6.0,0.0,0.0,80.0,1.0,222.0,1.0,00-0000251,99.2
2006,21,0.0,0.0,3.0,0.0,1.0,171.0,0.0,85.0,0.0,00-0000251,62.6
1999,64,0.0,0.0,0.0,0.0,2.0,616.0,0.0,589.0,2.0,00-0004640,192.5
2000,44,0.0,0.0,8.0,0.0,1.0,1122.0,0.0,388.0,1.0,00-0004640,247.0
2001,68,0.0,0.0,3.0,0.0,2.0,447.0,0.0,557.0,3.0,00-0004640,200.39999999999998
2002,50,0.0,0.0,7.0,0.0,3.0,927.0,0.0,377.0,2.0,00-0004640,228.39999999999998
2003,37,0.0,0.0,3.0,0.0,1.0,672.0,0.0,336.0,2.0,00-0004640,165.79999999999998
2004,29,0.0,0.0,9.0,0.0,2.0,1106.0,0.0,293.0,0.0,00-0004640,218.90000000000003
2005,29,0.0,0.0,3.0,0.0,1.0,1416.0,0.0,220.0,1.0,00-0004640,214.6
2006,22,0.0,0.0,4.0,0.0,0.0,1140.0,0.0,164.0,1.0,00-0004640,182.4
2007,37,0.0,0.0,4.0,0.0,2.0,718.0,0.0,238.0,0.0,00-0004640,152.60000000000002
2008,47,0.0,0.0,2.0,0.0,0.0,786.0,0.0,330.0,0.0,00-0004640,170.60000000000002
1999,1,1697.0,9.0,1.0,9.0,0.0,132.0,0.0,-1.0,0.0,00-0006212,105.98
2000,0,878.0,1.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,00-0006212,35.82
2001,0,131.0,2.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,00-0006212,12.540000000000001
1999,2,0.0,0.0,0.0,0.0,0.0,12.0,0.0,11.0,0.0,00-0000007,4.300000000000001
2000,2,0.0,0.0,0.0,0.0,0.0,70.0,0.0,14.0,0.0,00-0000007,10.4
2001,2,0.0,0.0,0.0,0.0,0.0,40.0,0.0,26.0,0.0,00-0000007,8.6
2002,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00-0000007,-2.0
2003,8,0.0,0.0,0.0,0.0,0.0,37.0,0.0,55.0,0.0,00-0000007,17.2
2004,1,0.0,0.0,1.0,0.0,0.0,13.0,0.0,9.0,0.0,00-0000007,9.200000000000001
1999,11,0.0,0.0,2.0,0.0,0.0,141.0,0.0,59.0,0.0,00-0017337,43.0
1999,56,0.0,0.0,0.0,0.0,1.0,8.0,0.0,791.0,3.0,00-0006331,151.9
2000,51,0.0,0.0,0.0,0.0,0.0,13.0,0.0,773.0,1.0,00-0006331,135.60000000000002
2001,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.0,1.0,00-0006331,82.2
2002,5,0.0,0.0,0.0,0.0,1.0,9.0,0.0,94.0,0.0,00-0006331,13.3
1999,0,270.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,00-0018483,7.500000000000001
2000,0,19.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,00-0018483,0.56
1999,71,0.0,0.0,9.0,0.0,5.0,1034.0,0.0,573.0,1.0,00-0009829,281.7
2000,16,0.0,0.0,3.0,0.0,0.0,224.0,0.0,146.0,0.0,00-0009829,71.0
2001,24,0.0,0.0,0.0,0.0,0.0,165.0,0.0,159.0,1.0,00-0009829,62.4
2002,19,0.0,0.0,1.0,0.0,1.0,411.0,0.0,124.0,1.0,00-0009829,82.5
2003,5,0.0,0.0,3.0,0.0,0.0,197.0,0.0,39.0,0.0,00-0009829,46.6
2004,9,0.0,0.0,4.0,0.0,0.0,410.0,0.0,92.0,0.0,00-0009829,83.2
1999,0,4091.0,22.0,0.0,23.0,4.0,142.0,1.0,0.0,0.0,00-0005106,213.84
2000,0,3812.0,20.0,0.0,16.0,5.0,108.0,2.0,0.0,0.0,00-0005106,205.28
2001,0,3921.0,32.0,1.0,15.0,5.0,56.0,1.0,0.0,0.0,00-0005106,258.44000000000005
2002,0,3658.0,27.0,0.0,16.0,4.0,73.0,0.0,0.0,0.0,00-0005106,221.62
2003,0,3361.0,32.0,0.0,21.0,2.0,15.0,2.0,0.0,0.0,00-0005106,221.94
2004,0,4086.0,30.0,0.0,17.0,1.0,36.0,2.0,0.0,0.0,00-0005106,255.04
2005,0,3892.0,20.0,0.0,29.0,7.0,62.0,2.0,0.0,0.0,00-0005106,173.88
2006,0,3885.0,18.0,1.0,18.0,5.0,28.0,0.0,0.0,0.0,00-0005106,190.20000000000002
2007,0,4157.0,28.0,0.0,15.0,3.0,12.0,0.0,0.0,0.0,00-0005106,243.47999999999996
2008,0,3472.0,22.0,1.0,22.0,2.0,43.0,1.0,0.0,0.0,00-0005106,191.18
2009,1,4202.0,33.0,0.0,7.0,2.0,7.0,0.0,-2.0,0.0,00-0005106,283.58000000000004
2010,0,2509.0,11.0,0.0,19.0,5.0,8.0,0.0,0.0,0.0,00-0005106,97.16000000000001
1999,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,00-0006148,-4.0
2000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0006148,0.0
2001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0006148,0.0
2002,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0006148,0.0
1999,18,0.0,0.0,2.0,0.0,2.0,714.0,0.0,181.0,1.0,00-0009038,121.5
2000,13,0.0,0.0,0.0,0.0,1.0,499.0,0.0,127.0,1.0,00-0009038,79.60000000000001
